TIME,GEO,UNIT,IPC,Value
2013,Denmark,Number,Technologies or applications for mitigation or adaptation against climate change,113.292
2013,Denmark,Number,"Capture, storage, sequestration or disposal of greenhouse gases",0.5
2013,Denmark,Number,CO2 capture or storage,0.5
2013,Denmark,Number,CO2 capture by biological separation,:
2013,Denmark,Number,CO2 capture by chemical separation,:
2013,Germany (until 1990 former territory of the FRG),Number,Technologies or applications for mitigation or adaptation against climate change,313.025
2013,Germany (until 1990 former territory of the FRG),Number,"Capture, storage, sequestration or disposal of greenhouse gases",10.583
2013,Germany (until 1990 former territory of the FRG),Number,CO2 capture or storage,9.833
2013,Germany (until 1990 former territory of the FRG),Number,CO2 capture by biological separation,:
2013,Germany (until 1990 former territory of the FRG),Number,CO2 capture by chemical separation,4.833
2013,Estonia,Number,Technologies or applications for mitigation or adaptation against climate change,1
2013,Estonia,Number,"Capture, storage, sequestration or disposal of greenhouse gases",:
2013,Estonia,Number,CO2 capture or storage,:
2013,Estonia,Number,CO2 capture by biological separation,:
2013,Estonia,Number,CO2 capture by chemical separation,:
2013,Ireland,Number,Technologies or applications for mitigation or adaptation against climate change,6.543
2013,Ireland,Number,"Capture, storage, sequestration or disposal of greenhouse gases",:
2013,Ireland,Number,CO2 capture or storage,:
2013,Ireland,Number,CO2 capture by biological separation,:
2013,Ireland,Number,CO2 capture by chemical separation,:
2013,Greece,Number,Technologies or applications for mitigation or adaptation against climate change,1.143
2013,Greece,Number,"Capture, storage, sequestration or disposal of greenhouse gases",:
2013,Greece,Number,CO2 capture or storage,:
2013,Greece,Number,CO2 capture by biological separation,:
2013,Greece,Number,CO2 capture by chemical separation,:
2013,Spain,Number,Technologies or applications for mitigation or adaptation against climate change,80.8
2013,Spain,Number,"Capture, storage, sequestration or disposal of greenhouse gases",1
2013,Spain,Number,CO2 capture or storage,1
2013,Spain,Number,CO2 capture by biological separation,:
2013,Spain,Number,CO2 capture by chemical separation,1
2013,France,Number,Technologies or applications for mitigation or adaptation against climate change,125.246
2013,France,Number,"Capture, storage, sequestration or disposal of greenhouse gases",5.825
2013,France,Number,CO2 capture or storage,2.825
2013,France,Number,CO2 capture by biological separation,:
2013,France,Number,CO2 capture by chemical separation,1
2013,Croatia,Number,Technologies or applications for mitigation or adaptation against climate change,0.5
2013,Croatia,Number,"Capture, storage, sequestration or disposal of greenhouse gases",:
2013,Croatia,Number,CO2 capture or storage,:
2013,Croatia,Number,CO2 capture by biological separation,:
2013,Croatia,Number,CO2 capture by chemical separation,:
2013,Italy,Number,Technologies or applications for mitigation or adaptation against climate change,51.375
2013,Italy,Number,"Capture, storage, sequestration or disposal of greenhouse gases",2
2013,Italy,Number,CO2 capture or storage,2
2013,Italy,Number,CO2 capture by biological separation,:
2013,Italy,Number,CO2 capture by chemical separation,:
2013,Cyprus,Number,Technologies or applications for mitigation or adaptation against climate change,:
2013,Cyprus,Number,"Capture, storage, sequestration or disposal of greenhouse gases",:
2013,Cyprus,Number,CO2 capture or storage,:
2013,Cyprus,Number,CO2 capture by biological separation,:
2013,Cyprus,Number,CO2 capture by chemical separation,:
2013,Latvia,Number,Technologies or applications for mitigation or adaptation against climate change,8
2013,Latvia,Number,"Capture, storage, sequestration or disposal of greenhouse gases",:
2013,Latvia,Number,CO2 capture or storage,:
2013,Latvia,Number,CO2 capture by biological separation,:
2013,Latvia,Number,CO2 capture by chemical separation,:
2013,Lithuania,Number,Technologies or applications for mitigation or adaptation against climate change,:
2013,Lithuania,Number,"Capture, storage, sequestration or disposal of greenhouse gases",:
2013,Lithuania,Number,CO2 capture or storage,:
2013,Lithuania,Number,CO2 capture by biological separation,:
2013,Lithuania,Number,CO2 capture by chemical separation,:
2013,Luxembourg,Number,Technologies or applications for mitigation or adaptation against climate change,1.333
2013,Luxembourg,Number,"Capture, storage, sequestration or disposal of greenhouse gases",:
2013,Luxembourg,Number,CO2 capture or storage,:
2013,Luxembourg,Number,CO2 capture by biological separation,:
2013,Luxembourg,Number,CO2 capture by chemical separation,:
2013,Hungary,Number,Technologies or applications for mitigation or adaptation against climate change,0.75
2013,Hungary,Number,"Capture, storage, sequestration or disposal of greenhouse gases",:
2013,Hungary,Number,CO2 capture or storage,:
2013,Hungary,Number,CO2 capture by biological separation,:
2013,Hungary,Number,CO2 capture by chemical separation,:
2013,Malta,Number,Technologies or applications for mitigation or adaptation against climate change,:
2013,Malta,Number,"Capture, storage, sequestration or disposal of greenhouse gases",:
2013,Malta,Number,CO2 capture or storage,:
2013,Malta,Number,CO2 capture by biological separation,:
2013,Malta,Number,CO2 capture by chemical separation,:
2013,Netherlands,Number,Technologies or applications for mitigation or adaptation against climate change,35.542
2013,Netherlands,Number,"Capture, storage, sequestration or disposal of greenhouse gases",7
2013,Netherlands,Number,CO2 capture or storage,7
2013,Netherlands,Number,CO2 capture by biological separation,:
2013,Netherlands,Number,CO2 capture by chemical separation,1
2013,Austria,Number,Technologies or applications for mitigation or adaptation against climate change,39.208
2013,Austria,Number,"Capture, storage, sequestration or disposal of greenhouse gases",3
2013,Austria,Number,CO2 capture or storage,2
2013,Austria,Number,CO2 capture by biological separation,:
2013,Austria,Number,CO2 capture by chemical separation,:
2013,Poland,Number,Technologies or applications for mitigation or adaptation against climate change,14.786
2013,Poland,Number,"Capture, storage, sequestration or disposal of greenhouse gases",1
2013,Poland,Number,CO2 capture or storage,1
2013,Poland,Number,CO2 capture by biological separation,1
2013,Poland,Number,CO2 capture by chemical separation,:
2013,Portugal,Number,Technologies or applications for mitigation or adaptation against climate change,:
2013,Portugal,Number,"Capture, storage, sequestration or disposal of greenhouse gases",:
2013,Portugal,Number,CO2 capture or storage,:
2013,Portugal,Number,CO2 capture by biological separation,:
2013,Portugal,Number,CO2 capture by chemical separation,:
2013,Romania,Number,Technologies or applications for mitigation or adaptation against climate change,2
2013,Romania,Number,"Capture, storage, sequestration or disposal of greenhouse gases",:
2013,Romania,Number,CO2 capture or storage,:
2013,Romania,Number,CO2 capture by biological separation,:
2013,Romania,Number,CO2 capture by chemical separation,:
2013,Slovenia,Number,Technologies or applications for mitigation or adaptation against climate change,:
2013,Slovenia,Number,"Capture, storage, sequestration or disposal of greenhouse gases",:
2013,Slovenia,Number,CO2 capture or storage,:
2013,Slovenia,Number,CO2 capture by biological separation,:
2013,Slovenia,Number,CO2 capture by chemical separation,:
2013,Slovakia,Number,Technologies or applications for mitigation or adaptation against climate change,1
2013,Slovakia,Number,"Capture, storage, sequestration or disposal of greenhouse gases",:
2013,Slovakia,Number,CO2 capture or storage,:
2013,Slovakia,Number,CO2 capture by biological separation,:
2013,Slovakia,Number,CO2 capture by chemical separation,:
2013,Finland,Number,Technologies or applications for mitigation or adaptation against climate change,12.25
2013,Finland,Number,"Capture, storage, sequestration or disposal of greenhouse gases",:
2013,Finland,Number,CO2 capture or storage,:
2013,Finland,Number,CO2 capture by biological separation,:
2013,Finland,Number,CO2 capture by chemical separation,:
2013,Sweden,Number,Technologies or applications for mitigation or adaptation against climate change,27.786
2013,Sweden,Number,"Capture, storage, sequestration or disposal of greenhouse gases",1
2013,Sweden,Number,CO2 capture or storage,1
2013,Sweden,Number,CO2 capture by biological separation,:
2013,Sweden,Number,CO2 capture by chemical separation,0.5
2013,United Kingdom,Number,Technologies or applications for mitigation or adaptation against climate change,60.254
2013,United Kingdom,Number,"Capture, storage, sequestration or disposal of greenhouse gases",5.1
2013,United Kingdom,Number,CO2 capture or storage,3.1
2013,United Kingdom,Number,CO2 capture by biological separation,:
2013,United Kingdom,Number,CO2 capture by chemical separation,:
